name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Sabrina Scharpen,Sabrina Scharpen,Professorin (Creative Producing und audiovisuelle Medien); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2667,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2667 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberaterin, Screen Based Media (Bachelor) | Vertreterin der Professoren und Professorinnen, Prüfungsausschuss Screen Based Media. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Creative Producing und audiovisuelle Medien (https://www.bht-berlin.de/99). TITLE NOTE: listed in the Fachbereich ""Professuren"" table but the personal page heading carries no ""Prof."" title; recorded verbatim."
Pamela Schaudin,Prof. Dipl.-Des. Pamela Schaudin,Professorin (Mediendesign); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1152,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1152 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Mediendesign (https://www.bht-berlin.de/99)."
Florian Scherer,Prof. Dr. Florian Scherer,Professor (Verpackungstechnik); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2440,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2440 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreter der Professoren und Professorinnen, Fachbereichsrat V. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Verpackungstechnik (https://www.bht-berlin.de/98)."
Joachim Schimkat,Prof. Dr.-Ing. Joachim Schimkat,Professor (Angewandte Informatik / Programmierung); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://public.bht-berlin.de/~schimkat,https://www.bht-berlin.de/people/detail/667,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/667 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Angewandte Informatik / Programmierung (https://www.bht-berlin.de/99)."
Florian Schindler,Prof. Dr. Florian Schindler,"Direktor, Fernstudieninstitut; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/826,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/826 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor, Fernstudieninstitut | Auslandskoordinator, Fernstudieninstitut. LOW CONFIDENCE on faculty assignment: person appears on the university-wide Professuren list https://www.bht-berlin.de/339 but on none of the eight Fachbereich Personen pages; Fachbereich taken from the personal detail page only."
Hartmut Schirmacher,Prof. Dr. Hartmut Schirmacher,Professor (Computergraphik und Programmieren); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/schirmacher,https://www.bht-berlin.de/people/detail/1291,"RESEARCH GROUP/LAB: Laborleiter, Computergrafik und interaktive Medien (stated on https://www.bht-berlin.de/people/detail/1291) Other stated functions: Vorsitzender, Prüfungsausschuss Medieninformatik | Vertreter der Professoren und Professorinnen, Fachbereichsrat VI. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Computergraphik und Programmieren (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/cgm."
Johannes Schlaich,Prof. Dr.-Ing. Johannes Schlaich,Professor (Mobilität und Verkehr); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/schlaich/,https://www.bht-berlin.de/people/detail/1842,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1842 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich III Personen list: Mobilität und Verkehr (https://www.bht-berlin.de/87)."
Haiko Schlink,Prof. Dr. rer. pol. Haiko Schlink,"Professor (Betriebswirtschaft, Maschinenbau); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1087,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1087 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragter für die Anerkennung von Fächern des Studium generale, Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften | Vertreter der Professoren und Professorinnen, Akademischer Senat | Vertreter der Professoren und Professorinnen, Akademische Versammlung. Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaft, Maschinenbau (https://www.bht-berlin.de/30)."
Matthias Schmidt,Prof. Dr. phil. Matthias Schmidt,Professor (Betriebswirtschaftslehre / Unternehmensführung); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/schmidt/ ,https://www.bht-berlin.de/people/detail/671,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/671 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Management und Consulting (Master) | Studienfachberater, Management und Consulting (Master). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre / Unternehmensführung (https://www.bht-berlin.de/30)."
Hans Schmitz,Prof. Dr. rer. pol. Hans Schmitz,Prodekan; Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/674,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/674 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Betriebswirtschaftslehre / Controlling (online)), Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften | Vertreter der Professoren und Professorinnen, Fachbereichsrat I | Vertreter der Professoren und Professorinnen, Kommission für Haushalt und Wirtschaftsplanung. Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre / Controlling (online (https://www.bht-berlin.de/30)."
Jörg Schmütz,Prof. Dr.-Ing. Jörg Schmütz,"Professor (Fertigungstechnik und Fertigungsanlagen); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1371,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1371 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Fertigungstechnik und Fertigungsanlagen (https://www.bht-berlin.de/101)."
Frank Schneider,Prof. Dr.-Ing. Frank Schneider,Professor (Siedlungswasserwirtschaft / Städtischer Tiefbau); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/schneider/,https://www.bht-berlin.de/people/detail/1101,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1101 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich III Personen list: Siedlungswasserwirtschaft / Städtischer Tiefbau (https://www.bht-berlin.de/87)."
Rainer Schneider,Prof. Dr. Rainer Schneider,"Professor (Physikalische Technik, zerstörungsfreie Untersuchungsmethoden); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/rpschneider/,https://www.bht-berlin.de/people/detail/1721,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1721 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreter der Professoren und Professorinnen, Fachbereichsrat II. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Physikalische Technik, zerstörungsfreie Untersuchungsmethoden (https://www.bht-berlin.de/86)."
Thomas Schnitzer,Prof. Dr.-Ing. Thomas Schnitzer,"Professor (Technische Mechanik - Bruchmechanik); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1073,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1073 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Technische Mechanik - Bruchmechanik (https://www.bht-berlin.de/101)."
Klaus-Peter Schoeneberg,Prof. Dr. Klaus-Peter Schoeneberg,Professor (Wirtschaftsinformatik); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1800,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1800 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Wirtschaftsingenieurwesen/Projektmanagement (Master). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Wirtschaftsinformatik (https://www.bht-berlin.de/30)."
Ronny Schomacker,Prof. Dr. rer. nat. Ronny Schomacker,Professor (Angewandte Geoinformation); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1352,"RESEARCH GROUP/LAB: Laborleiter, Geodatenanalyse und Visualisierung (stated on https://www.bht-berlin.de/people/detail/1352) Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Umweltinformation – GIS (Master) | Beauftragter für die Anerkennung von Studienleistungen, Geoinformation und Umwelt (Bachelor) | Studienfachberater, Umweltinformation – GIS (Master). Denomination (Lehrgebiet) on the Fachbereich III Personen list: Angewandte Geoinformation (https://www.bht-berlin.de/87). Lab page(s): https://www.bht-berlin.de/labor/detail/geovis."
Henrike Schoper,Prof. Dr.-Ing. Henrike Schoper,Professorin (Entwerfen und Konstruieren im Bestand); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2504,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2504 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Entwerfen und Konstruieren im Bestand (https://www.bht-berlin.de/97)."
Ulrike Schraps,Prof. Dr. Ulrike Schraps,Professorin (Betriebspsychologie); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/schraps,https://www.bht-berlin.de/people/detail/1687,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1687 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreterin der Professoren und Professorinnen, Akademischer Senat | Vertreterin der Professoren und Professorinnen, Akademische Versammlung. Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebspsychologie (https://www.bht-berlin.de/30)."
Diana Estévez Schwarz,Prof. Dr. Diana Estévez Schwarz,Professorin (Mathematik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/schwarz/,https://www.bht-berlin.de/people/detail/303,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/303 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Mathematik (https://www.bht-berlin.de/86)."
Jan Schöneberger,Prof. Dr.-Ing. Jan Schöneberger,"Professor; Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/2345,"RESEARCH GROUP/LAB: Laborleiter, Thermische Prozesstechnik (stated on https://www.bht-berlin.de/people/detail/2345) Lab page(s): https://www.bht-berlin.de/labor/detail/tpt."
Carsten Schönfelder-Mańka,Prof. Dr.-Ing. Carsten Schönfelder-Mańka,"Professor (Energieanlagen); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,http://prof.bht-berlin.de/schoenfelder/ ,https://www.bht-berlin.de/people/detail/1798,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1798 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Computational Engineering and Design (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Energieanlagen (https://www.bht-berlin.de/101)."
Ingo Schüring,Prof. Dipl.-Ing. Ingo Schüring,Professor (Elektrische Maschinen); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/schuering ,https://www.bht-berlin.de/people/detail/1216,"RESEARCH GROUP/LAB: Laborleiter, Elektrotechnik (stated on https://www.bht-berlin.de/people/detail/1216) Other stated functions: Beauftragter für die Praxisphase, Elektrotechnik (Bachelor) | Vertreter der Professoren und Professorinnen, Fachbereichsrat VII. Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Elektrische Maschinen (https://www.bht-berlin.de/100). Lab page(s): https://www.bht-berlin.de/labor/detail/elt."
Gerd Sedelies,Prof. Dipl.-Ing. Gerd Sedelies,Professor (Freie Darstellung); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1340,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1340 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Freie Darstellung (https://www.bht-berlin.de/97)."
Tassilo Seidler,Prof. Dr. med. vet. Tassilo Seidler,Professor (Lebensmittelmikrobiologie); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/963,"RESEARCH GROUP/LAB: Laborleiter, Lebensmittelmikrobiologie (stated on https://www.bht-berlin.de/people/detail/963) Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Lebensmitteltechnologie (Bachelor) | Studienfachberater, Lebensmitteltechnologie (Bachelor) | Studienfachberater, Lebensmitteltechnologie (Master) | Vertreter der Professoren und Professorinnen, Kommission für die Stellungnahme zu Berufungsvorgängen. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Lebensmittelmikrobiologie (https://www.bht-berlin.de/98). Lab page(s): https://www.bht-berlin.de/labor/detail/lmm."
Matthias Seimetz,Prof. Dr.-Ing. Matthias Seimetz,Professor (Mobilkommunikation und Broadcastsysteme); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/seimetz/,https://www.bht-berlin.de/people/detail/1194,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1194 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Elektrotechnik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Mobilkommunikation und Broadcastsysteme (https://www.bht-berlin.de/100)."
Benny Selle,Prof. Dr. Benny Selle,Professor (Hydrologie und Gewässerschutz); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/selle,https://www.bht-berlin.de/people/detail/1660,"RESEARCH GROUP/LAB: Laborleiter, Wasserbau und Gewässerschutz (stated on https://www.bht-berlin.de/people/detail/1660) Other stated functions: Beauftragter für die Praxisphase, Umweltingenieurwesen – Bau (Bachelor) | Vertreter der Professoren und Professorinnen, Kommission für die Stellungnahme zu Berufungsvorgängen. Denomination (Lehrgebiet) on the Fachbereich III Personen list: Hydrologie und Gewässerschutz (https://www.bht-berlin.de/87). Lab page(s): https://www.bht-berlin.de/labor/detail/wsb."
Francisco Morales Serrano,Prof. Dr.-Ing. Francisco Morales Serrano,Professor (Automatisierungstechnik); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/moralesserrano/,https://www.bht-berlin.de/people/detail/1731,"RESEARCH GROUP/LAB: Laborleiter, Automatisierungstechnik (stated on https://www.bht-berlin.de/people/detail/1731) Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Automatisierungstechnik (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/lat."
Ulrike Siemer,Prof. Dr.-Ing. Ulrike Siemer,"Professorin (Werkstofftechnik); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/siemer,https://www.bht-berlin.de/people/detail/2074,"RESEARCH GROUP/LAB: Laborleiterin, Werkstoffprüfung (stated on https://www.bht-berlin.de/people/detail/2074) Other stated functions: Beauftragte für die Anerkennung von Studienleistungen, Maschinenbau (Bachelor) | Beauftragte für die Anerkennung von Studienleistungen, Verfahrens- und Umwelttechnik (Bachelor) | Beauftragte für die Anerkennung von Studienleistungen, Computational Engineering and Design (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Werkstofftechnik (https://www.bht-berlin.de/101). Lab page(s): https://www.bht-berlin.de/labor/detail/wsp."
Bernhard Sill,Prof. Bernhard Sill,Professor (Tragwerksplanung und konstruktives Entwerfen); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2237,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2237 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Tragwerksplanung und konstruktives Entwerfen (https://www.bht-berlin.de/97)."
Amy Siu,Prof. Dr. Amy Siu,Professorin (Softwareentwicklung); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1821,"RESEARCH GROUP/LAB: Stellv. Laborleiterin, Softwareentwicklung (stated on https://www.bht-berlin.de/people/detail/1821) Other stated functions: Nebenberufliche Frauen- und Gleichstellungsbeauftragte, Fachbereich VI – Informatik und Medien. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Softwareentwicklung (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/swe."
Volker Sommer,Prof. Dr.-Ing. Volker Sommer,Professor (Angewandte Informatik); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/sommer/,https://www.bht-berlin.de/people/detail/712,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/712 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Technische Informatik – Embedded Systems (Master). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Angewandte Informatik (https://www.bht-berlin.de/99)."
Georg Sommerer,Prof. Dr. rer. nat. Georg Sommerer,Professor (Lasertechnik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/sommerer/,https://www.bht-berlin.de/people/detail/1196,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Optik und Lasertechnik Werkstattleiter Forum Seestr. (stated on https://www.bht-berlin.de/people/detail/1196) Denomination (Lehrgebiet) on the Fachbereich II Personen list: Lasertechnik (https://www.bht-berlin.de/86). Lab page(s): https://www.bht-berlin.de/labor/detail/olt."
Jochen Peter Sondermann,Prof. Dipl-Ing. Jochen Peter Sondermann,"Professor i. R.; Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/977,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/977 (page lists only the professorship and any teaching/committee functions). Other stated functions: Gastprofessor, Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik."
Marcel Springmann,Prof. Dr.-Ing. Marcel Springmann,"Professor (Konstruktion / Maschinenelemente); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/springmann/,https://www.bht-berlin.de/people/detail/1509,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1509 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragter für die praktische Vorbildung, Maschinenbau (Bachelor) | Beauftragter für die Praxisphase, Wirtschaftsingenieur/in Umwelt und Nachhaltigkeit (Bachelor) | Beauftragter für die Praxisphase, Verfahrens- und Umwelttechnik (Bachelor) | Beauftragter für die Praxisphase, Maschinenbau (Bachelor) | Beauftragter für die Praxisphase, Green Engineering – Verfahrenstechnik (Bachelor) | Beauftragter für die Praxisphase, Computational Engineering and Design (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Konstruktion / Maschinenelemente (https://www.bht-berlin.de/101)."
Bernd Stannowski,Prof. Dr. Bernd Stannowski,Professor (Photovoltaik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2116,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2116 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Photovoltaik (https://www.bht-berlin.de/86)."
Ulrike Steinhäuser,Prof. Dr. rer. nat. Ulrike Steinhäuser,Professorin (Lebensmittel- und Aromenanalytik); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/steinhaeuser,https://www.bht-berlin.de/people/detail/726,"RESEARCH GROUP/LAB: Laborleiterin, Analytik der Lebensmittel und Bedarfsgegenstände (stated on https://www.bht-berlin.de/people/detail/726) Denomination (Lehrgebiet) on the Fachbereich V Personen list: Lebensmittel- und Aromenanalytik (https://www.bht-berlin.de/98). Lab page(s): https://www.bht-berlin.de/labor/detail/alb."
Werner Stempfhuber,Prof. Dr.-Ing. Werner Stempfhuber,Professor (Praktische Geodäsie); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/stempfhuber/,https://www.bht-berlin.de/people/detail/1153,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Geodätische Messtechnik (stated on https://www.bht-berlin.de/people/detail/1153) Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Geoinformation (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Geodäsie und Geoinformatik (Bachelor) | Studienfachberater, Geoinformation (Bachelor) | Studienfachberater, Geodäsie und Geoinformatik (Bachelor) | Beauftragter für die Praxisphase, Geodäsie und Geoinformatik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich III Personen list: Praktische Geodäsie (https://www.bht-berlin.de/87). Lab page(s): https://www.bht-berlin.de/labor/detail/gmt."
Detlev Stock,Prof. Dr. rer. pol. Detlev Stock,Professor (Betriebswirtschaftslehre / Kapitalwirtschaft); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/730,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/730 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre / Kapitalwirtschaft (https://www.bht-berlin.de/30)."
Simone Strippgen,Prof. Dr. Simone Strippgen,Professorin (Software Entwicklung); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/strippgen/,https://www.bht-berlin.de/people/detail/1197,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1197 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberaterin, Medieninformatik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Software Entwicklung (https://www.bht-berlin.de/99)."
Robert Strzebkowski,Prof. Dr. Robert Strzebkowski,"Professor (Hypermedia, Autorensysteme); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/strzebkowski/,https://www.bht-berlin.de/people/detail/734,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/734 (page lists only the professorship and any teaching/committee functions). Other stated functions: Auslandskoordinator, Fachbereich VI – Informatik und Medien. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Hypermedia, Autorensysteme (https://www.bht-berlin.de/99)."
Aleksandra Sudhershan,Prof. Dr. Aleksandra Sudhershan,Professorin (Wirtschaftsenglisch und Technisches Englisch); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/sudhershan/,https://www.bht-berlin.de/people/detail/1884,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1884 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Wirtschaftsenglisch und Technisches Englisch (https://www.bht-berlin.de/30)."
Szabolcs Szatmári,Prof. Dr.-Ing. Szabolcs Szatmári,Professor; Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1634,"RESEARCH GROUP/LAB: Laborleiter, Fertigungsverfahren der Mechatronik (stated on https://www.bht-berlin.de/people/detail/1634) Other stated functions: Auslandskoordinator (Mechatronik), Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie | Studienfachberater, Mechatronik (Bachelor) | Vertreter der Professoren und Professorinnen, Fachbereichsrat VII. Lab page(s): https://www.bht-berlin.de/labor/detail/fvm."
Florian Süßl,Prof. Dipl.-Ing. Florian Süßl,Professor (Druck- und Medienvorstufe); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1604,"RESEARCH GROUP/LAB: Laborleiter, PrePress und Publishing (stated on https://www.bht-berlin.de/people/detail/1604) Other stated functions: Vertreter der Professoren und Professorinnen, Fachbereichsrat VI | Vertreter der Professoren und Professorinnen, Prüfungsausschuss Druck- und Medientechnik. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Druck- und Medienvorstufe (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/ppp."
Mia Terashima,Prof. Dr. Mia Terashima,Professorin (Zell- und Molekularbiologie phototropher Organismen); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2244,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2244 (page lists only the professorship and any teaching/committee functions). Other stated functions: Auslandskoordinatorin, Fachbereich V – Life Sciences and Technology. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Zell- und Molekularbiologie phototropher Organismen (https://www.bht-berlin.de/98)."
Andreas Tewes,Prof. Dr. rer. nat. Andreas Tewes,Professor; Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/tewes/,https://www.bht-berlin.de/people/detail/1584,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1584 (page lists only the professorship and any teaching/committee functions)."
